chimera_id	seq1_id	seq1_file	seq2_id	seq2_file	breakpoints	reversed	ratio	length
chimera_m49273/1060/CCS|F_and_m236831/389/CCS|F_at_307_reversed_no_4	m49273/1060/CCS|F	Hastodontia.full_and_partial.fasta	m236831/389/CCS|F	Cystoderma.full_and_partial.fasta	307	no	0.06549820937790027	389
chimera_m223768/1381/CCS|F_and_m297104/1062/CCS|F_at_303_reversed_no_5	m223768/1381/CCS|F	Hastodontia.full_and_partial.fasta	m297104/1062/CCS|F	Knufia_epidermidis_1.full_and_partial.fasta	303	no	0.08553313122203098	382
chimera_m314066/1299/CCS|F_and_m355567/326/CCS|F_at_271_reversed_yes_0	m314066/1299/CCS|F	Otidea.full_and_partial.fasta	m355567/326/CCS|F	Cantharellula.full_and_partial.fasta	271	yes	0.06865518368329346	326
chimera_m272960/941/CCS|F_and_m254770/1602/CCS|F_at_405_reversed_no_1	m272960/941/CCS|F	Otidea.full_and_partial.fasta	m254770/1602/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	405	no	0.07744396032598821	474
chimera_m222457/1823/CCS|F_and_m211304/547/CCS|F_at_127_reversed_no_2	m222457/1823/CCS|F	Otidea.full_and_partial.fasta	m211304/547/CCS|F	Olpidium.full_and_partial.fasta	127	no	0.043345747063736804	483
chimera_m424906/1342/CCS|F_and_m134497/386/CCS|F_at_183_reversed_yes_0	m424906/1342/CCS|F	Clavaria.full_and_partial.fasta	m134497/386/CCS|F	Pluteus.full_and_partial.fasta	183	yes	0.05227606629814097	386
chimera_m78843/1981/CCS|F_and_m128910/831/CCS|T_at_64_reversed_no_1	m78843/1981/CCS|F	Clavaria.full_and_partial.fasta	m128910/831/CCS|T	Lecidea.full_and_partial.fasta	64	no	0.04567152025629485	365
chimera_m379389/729/CCS|F_and_m162723/878/CCS|F_at_263_reversed_no_2	m379389/729/CCS|F	Clavaria.full_and_partial.fasta	m162723/878/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	263	no	0.02617601175689066	388
chimera_m81042/861/CCS|F_and_m145829/337/CCS|T_at_283_reversed_no_3	m81042/861/CCS|F	Clavaria.full_and_partial.fasta	m145829/337/CCS|T	Devriesia.full_and_partial.fasta	283	no	0.0496489129106329	337
chimera_m239233/804/CCS|F_and_m57081/695/CCS|F_at_154_reversed_no_4	m239233/804/CCS|F	Clavaria.full_and_partial.fasta	m57081/695/CCS|F	Candida.full_and_partial.fasta	154	no	0.07093662430709322	366
chimera_m399548/887/CCS|F_and_m388167/360/CCS|F_at_104_reversed_no_5	m399548/887/CCS|F	Clavaria.full_and_partial.fasta	m388167/360/CCS|F	Lecidea.full_and_partial.fasta	104	no	0.023636115181808137	360
chimera_m222294/1123/CCS|F_and_m336537/1756/CCS|F_at_148_reversed_no_6	m222294/1123/CCS|F	Clavaria.full_and_partial.fasta	m336537/1756/CCS|F	Orbilia.full_and_partial.fasta	148	no	0.028357145229635325	391
chimera_m122664/767/CCS|F_and_m248506/378/CCS|F_at_146_reversed_no_0	m122664/767/CCS|F	Exophiala_sal.full_and_partial.fasta	m248506/378/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	146	no	0.0686358968031339	350
chimera_m175234/1487/CCS|F_and_m60096/348/CCS|F_at_115_reversed_no_1	m175234/1487/CCS|F	Exophiala_sal.full_and_partial.fasta	m60096/348/CCS|F	Basidiobolus.full_and_partial.fasta	115	no	0.033896976715493826	348
chimera_m198387/692/CCS|F_and_m92612/1154/CCS|F_at_184_reversed_no_2	m198387/692/CCS|F	Exophiala_sal.full_and_partial.fasta	m92612/1154/CCS|F	Cystfiloba.full_and_partial.fasta	184	no	0.06257261135868573	364
chimera_m104520/1271/CCS|F_and_m199651/417/CCS|F_at_210_reversed_no_0	m104520/1271/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	m199651/417/CCS|F	Olpidium.full_and_partial.fasta	210	no	0.0944108307820798	316
chimera_m160320/1815/CCS|F_and_m129555/892/CCS|F_at_171_reversed_no_1	m160320/1815/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	m129555/892/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	171	no	0.08675409362962663	366
chimera_m76101/938/CCS|F_and_m4435/319/CCS|F_at_105_reversed_no_2	m76101/938/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	m4435/319/CCS|F	Rhizoclosmatium.full_and_partial.fasta	105	no	0.07381644740742345	319
chimera_m207355/1505/CCS|F_and_m115499/370/CCS|F_at_293_reversed_yes_0	m207355/1505/CCS|F	Physisporinus.full_and_partial.fasta	m115499/370/CCS|F	Exophiala_moniliae_1.full_and_partial.fasta	293	yes	0.02287112641958315	370
chimera_m145016/1253/CCS|F_and_m139812/363/CCS|F_at_268_reversed_no_1	m145016/1253/CCS|F	Physisporinus.full_and_partial.fasta	m139812/363/CCS|F	Arcticomyces.full_and_partial.fasta	268	no	0.024849967459505032	363
chimera_m203672/1091/CCS|F_and_m70447/371/CCS|F_at_296_reversed_no_2	m203672/1091/CCS|F	Physisporinus.full_and_partial.fasta	m70447/371/CCS|F	Galerina.full_and_partial.fasta	296	no	0.02275495457088532	371
chimera_m44953/1319/CCS|F_and_m395183/308/CCS|F_at_52_reversed_no_3	m44953/1319/CCS|F	Physisporinus.full_and_partial.fasta	m395183/308/CCS|F	Leccinum.full_and_partial.fasta	52	no	0.07521345370376689	308
chimera_m204518/905/CCS|F_and_m53449/321/CCS|F_at_112_reversed_no_4	m204518/905/CCS|F	Physisporinus.full_and_partial.fasta	m53449/321/CCS|F	Amphinema.full_and_partial.fasta	112	no	0.04759156185116002	321
chimera_m75381/1293/CCS|F_and_m6905/332/CCS|F_at_188_reversed_no_0	m75381/1293/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	m6905/332/CCS|F	Absidia.full_and_partial.fasta	188	no	0.011929879516967029	332
chimera_m76656/1298/CCS|F_and_m336795/338/CCS|F_at_116_reversed_no_1	m76656/1298/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	m336795/338/CCS|F	Olpidium.full_and_partial.fasta	116	no	0.0788647150097421	338
chimera_m110156/1533/CCS|F_and_m169349/358/CCS|F_at_179_reversed_no_2	m110156/1533/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	m169349/358/CCS|F	Camarophyllopsis.full_and_partial.fasta	179	no	0.0648139480615016	358
chimera_m3242/729/CCS|F_and_m62648/318/CCS|T_at_59_reversed_no_0	m3242/729/CCS|F	Taphrina.full_and_partial.fasta	m62648/318/CCS|T	Devriesia.full_and_partial.fasta	59	no	0.02005572863597055	318
chimera_m104694/1691/CCS|F_and_m131259/260/CCS|F_at_55_reversed_no_1	m104694/1691/CCS|F	Taphrina.full_and_partial.fasta	m131259/260/CCS|F	Microbotryum.full_and_partial.fasta	55	no	0.0341788589947354	260
chimera_m159072/1573/CCS|F_and_m220510/364/CCS|F_at_173_reversed_yes_0	m159072/1573/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	m220510/364/CCS|F	Tapinella.full_and_partial.fasta	173	yes	0.07733949035654722	364
chimera_m38712/1240/CCS|F_and_m285085/1813/CCS|F_at_95_reversed_no_1	m38712/1240/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	m285085/1813/CCS|F	Byssoporia.full_and_partial.fasta	95	no	0.044757644800397844	480
chimera_m162874/895/CCS|F_and_m55665/1104/CCS|F_at_130_reversed_no_2	m162874/895/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	m55665/1104/CCS|F	Rhamphospora.full_and_partial.fasta	130	no	0.059373716041542436	472
chimera_m20797/1157/CCS|F_and_m173815/446/CCS|F_at_388_reversed_no_3	m20797/1157/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	m173815/446/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	388	no	0.08108671908265683	446
chimera_m3290/875/CCS|F_and_m3470/563/CCS|F_at_370_reversed_yes_0	m3290/875/CCS|F	Ampulloclitocybe.full_and_partial.fasta	m3470/563/CCS|F	Venturia.full_and_partial.fasta	370	yes	0.07812435017158564	461
chimera_m4447/1870/CCS|F_and_m34145/706/CCS|F_at_268_reversed_no_1	m4447/1870/CCS|F	Ampulloclitocybe.full_and_partial.fasta	m34145/706/CCS|F	Pluteus.full_and_partial.fasta	268	no	0.019602948836865378	546
chimera_m336501/1317/CCS|F_and_m145322/354/CCS|F_at_192_reversed_no_0	m336501/1317/CCS|F	Exophiala.full_and_partial.fasta	m145322/354/CCS|F	Phellinopsis.full_and_partial.fasta	192	no	0.09274880030569299	354
chimera_m227021/1048/CCS|F_and_m305972/288/CCS|F_at_172_reversed_no_1	m227021/1048/CCS|F	Exophiala.full_and_partial.fasta	m305972/288/CCS|F	Russula.full_and_partial.fasta	172	no	0.0669659110504715	288
chimera_m263131/1469/CCS|F_and_m35665/1055/CCS|F_at_82_reversed_no_2	m263131/1469/CCS|F	Exophiala.full_and_partial.fasta	m35665/1055/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	82	no	0.012092405305390172	349
chimera_m271253/466/CCS|F_and_m159520/308/CCS|F_at_167_reversed_no_3	m271253/466/CCS|F	Exophiala.full_and_partial.fasta	m159520/308/CCS|F	Phlebia.full_and_partial.fasta	167	no	0.01447633363696725	308
chimera_m295284/1503/CCS|F_and_m287639/745/CCS|F_at_152_reversed_yes_0	m295284/1503/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	m287639/745/CCS|F	Ustilago_filiformis_1.full_and_partial.fasta	152	yes	0.06847969972174148	483
chimera_m48089/1081/CCS|F_and_m172384/927/CCS|F_at_120_reversed_no_1	m48089/1081/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	m172384/927/CCS|F	Russula.full_and_partial.fasta	120	no	0.07107190510592239	483
chimera_m111610/697/CCS|F_and_m28083/1594/CCS|F_at_183_reversed_no_2	m111610/697/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	m28083/1594/CCS|F	Wallemia.full_and_partial.fasta	183	no	0.0585468904162307	407
chimera_m163399/870/CCS|F_and_m35226/1219/CCS|T_at_159_reversed_yes_0	m163399/870/CCS|F	Oedocephalum.full_and_partial.fasta	m35226/1219/CCS|T	Devriesia.full_and_partial.fasta	159	yes	0.026554591563246063	378
chimera_m77247/973/CCS|F_and_m54528/898/CCS|F_at_215_reversed_no_1	m77247/973/CCS|F	Oedocephalum.full_and_partial.fasta	m54528/898/CCS|F	Vuilleminia.full_and_partial.fasta	215	no	0.04112582165433124	368
chimera_m258739/941/CCS|F_and_m8494/325/CCS|F_at_229_reversed_yes_0	m258739/941/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	m8494/325/CCS|F	Anthracocystis.full_and_partial.fasta	229	yes	0.08013017809186158	325
chimera_m39043/1801/CCS|F_and_m227819/327/CCS|F_at_220_reversed_no_1	m39043/1801/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	m227819/327/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	220	no	0.07125829005392052	327
chimera_m299764/763/CCS|F_and_m179102/335/CCS|F_at_51_reversed_no_2	m299764/763/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	m179102/335/CCS|F	Anthracocystis.full_and_partial.fasta	51	no	0.07999997053564759	335
chimera_m22786/1329/CCS|F_and_m30623/343/CCS|F_at_242_reversed_yes_0	m22786/1329/CCS|F	Glaciozyma.full_and_partial.fasta	m30623/343/CCS|F	Gomphidius.full_and_partial.fasta	242	yes	0.05955152840125196	343
chimera_m49693/1162/CCS|F_and_m230145/352/CCS|F_at_227_reversed_no_1	m49693/1162/CCS|F	Glaciozyma.full_and_partial.fasta	m230145/352/CCS|F	Baltazaria.full_and_partial.fasta	227	no	0.0294577093137003	352
chimera_m102968/594/CCS|F_and_m227819/327/CCS|F_at_70_reversed_no_2	m102968/594/CCS|F	Glaciozyma.full_and_partial.fasta	m227819/327/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	70	no	0.05256202063981391	327
chimera_m211265/1248/CCS|F_and_m77535/366/CCS|F_at_61_reversed_no_0	m211265/1248/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	m77535/366/CCS|F	Peniophora.full_and_partial.fasta	61	no	0.07842002581634679	366
chimera_m264209/1090/CCS|F_and_m114196/351/CCS|F_at_147_reversed_no_1	m264209/1090/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	m114196/351/CCS|F	Minimedusa.full_and_partial.fasta	147	no	0.06639628697311986	351
chimera_m228559/885/CCS|F_and_m256688/345/CCS|F_at_55_reversed_no_2	m228559/885/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	m256688/345/CCS|F	Plicaturopsis.full_and_partial.fasta	55	no	0.01243626197276243	345
chimera_m30658/972/CCS|F_and_m107180/333/CCS|F_at_250_reversed_no_3	m30658/972/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	m107180/333/CCS|F	Cantharellula.full_and_partial.fasta	250	no	0.0577468474114409	333
chimera_m50722/1085/CCS|F_and_m44151/356/CCS|F_at_135_reversed_no_0	m50722/1085/CCS|F	Albatrellus.full_and_partial.fasta	m44151/356/CCS|F	Mucor.full_and_partial.fasta	135	no	0.02983053056559981	356
chimera_m33215/1263/CCS|F_and_m246509/1187/CCS|F_at_209_reversed_no_1	m33215/1263/CCS|F	Albatrellus.full_and_partial.fasta	m246509/1187/CCS|F	Naganishia_diffluens_1.full_and_partial.fasta	209	no	0.09277138904065868	369
chimera_m89934/1390/CCS|F_and_m11570/369/CCS|F_at_293_reversed_no_2	m89934/1390/CCS|F	Albatrellus.full_and_partial.fasta	m11570/369/CCS|F	Clavaria.full_and_partial.fasta	293	no	0.03810542346688388	369
chimera_m100802/2157/CCS|F_and_m53968/357/CCS|F_at_275_reversed_no_3	m100802/2157/CCS|F	Albatrellus.full_and_partial.fasta	m53968/357/CCS|F	Leccinum_piceinum_1.full_and_partial.fasta	275	no	0.036393371716441664	357
chimera_m205350/1196/CCS|F_and_m45990/320/CCS|F_at_60_reversed_no_4	m205350/1196/CCS|F	Albatrellus.full_and_partial.fasta	m45990/320/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	60	no	0.06152651512565766	320
chimera_m43314/727/CCS|F_and_m35041/988/CCS|F_at_160_reversed_no_0	m43314/727/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	m35041/988/CCS|F	Synchytrium.full_and_partial.fasta	160	no	0.00983969758650187	355
chimera_m151916/1212/CCS|F_and_m86802/1561/CCS|F_at_129_reversed_no_1	m151916/1212/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	m86802/1561/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	129	no	0.028084855063578135	351
chimera_m157001/636/CCS|F_and_m189913/790/CCS|F_at_241_reversed_no_2	m157001/636/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	m189913/790/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	241	no	0.06188120438530385	376
chimera_m111950/982/CCS|F_and_m159520/308/CCS|F_at_183_reversed_no_3	m111950/982/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	m159520/308/CCS|F	Phlebia.full_and_partial.fasta	183	no	0.006388901542764433	308
chimera_m240347/1699/CCS|F_and_m68339/680/CCS|F_at_103_reversed_no_4	m240347/1699/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	m68339/680/CCS|F	Cystfiloba.full_and_partial.fasta	103	no	0.0036395078406508408	362
chimera_m52931/929/CCS|F_and_m335742/864/CCS|T_at_290_reversed_no_5	m52931/929/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	m335742/864/CCS|T	Devriesia.full_and_partial.fasta	290	no	0.040054091183874166	369
chimera_m4371/2008/CCS|F_and_m65820/487/CCS|F_at_134_reversed_no_0	m4371/2008/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m65820/487/CCS|F	Cystobasidium.full_and_partial.fasta	134	no	0.07386690682812114	350
chimera_m172906/1588/CCS|F_and_m259833/315/CCS|F_at_85_reversed_no_1	m172906/1588/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m259833/315/CCS|F	Absidia_caerulea_1.full_and_partial.fasta	85	no	0.021207034609063424	315
chimera_m230773/654/CCS|F_and_m179119/1142/CCS|F_at_56_reversed_no_2	m230773/654/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m179119/1142/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	56	no	0.09322492550403846	349
chimera_m83711/924/CCS|F_and_m179119/1142/CCS|F_at_114_reversed_no_3	m83711/924/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m179119/1142/CCS|F	Symmetrospora_symmetrica_1.full_and_partial.fasta	114	no	0.08673230306151518	349
chimera_m68850/1009/CCS|F_and_m210961/358/CCS|F_at_108_reversed_no_4	m68850/1009/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m210961/358/CCS|F	Fayodia.full_and_partial.fasta	108	no	0.055954435255811216	358
chimera_m70817/1477/CCS|F_and_m283850/1312/CCS|F_at_122_reversed_no_5	m70817/1477/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m283850/1312/CCS|F	Candida.full_and_partial.fasta	122	no	0.036850290657614554	350
chimera_m156162/889/CCS|F_and_m15637/336/CCS|F_at_253_reversed_no_0	m156162/889/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	m15637/336/CCS|F	Gonapodya.full_and_partial.fasta	253	no	0.013459383865063984	336
chimera_m63907/568/CCS|F_and_m275055/856/CCS|T_at_127_reversed_no_1	m63907/568/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	m275055/856/CCS|T	Cenococcum.full_and_partial.fasta	127	no	0.02247659669737455	366
chimera_m253382/1577/CCS|F_and_m57378/361/CCS|F_at_170_reversed_no_2	m253382/1577/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	m57378/361/CCS|F	Malassezia.full_and_partial.fasta	170	no	0.08323009477011784	361
chimera_m101040/1039/CCS|F_and_m391214/281/CCS|F_at_121_reversed_no_0	m101040/1039/CCS|F	Yarrowia.full_and_partial.fasta	m391214/281/CCS|F	Saccharomyces.full_and_partial.fasta	121	no	0.0173152074237775	281
chimera_m144546/1234/CCS|F_and_m188729/300/CCS|F_at_141_reversed_yes_0	m144546/1234/CCS|F	Russula.full_and_partial.fasta	m188729/300/CCS|F	Chrysomyxa.full_and_partial.fasta	141	yes	0.04545285582708018	300
chimera_m215882/1386/CCS|F_and_m76589/376/CCS|F_at_117_reversed_no_1	m215882/1386/CCS|F	Russula.full_and_partial.fasta	m76589/376/CCS|F	Cystoderma_jasonis_1.full_and_partial.fasta	117	no	0.07877186021793615	376
chimera_m21937/1190/CCS|F_and_m196490/284/CCS|F_at_200_reversed_no_2	m21937/1190/CCS|F	Russula.full_and_partial.fasta	m196490/284/CCS|F	Rhamphospora.full_and_partial.fasta	200	no	0.01929846037251856	284
chimera_m26616/1123/CCS|F_and_m386534/319/CCS|F_at_169_reversed_no_3	m26616/1123/CCS|F	Russula.full_and_partial.fasta	m386534/319/CCS|F	Rhizoclosmatium.full_and_partial.fasta	169	no	0.020551817296436903	319
chimera_m291121/889/CCS|F_and_m16090/282/CCS|F_at_105_reversed_no_4	m291121/889/CCS|F	Russula.full_and_partial.fasta	m16090/282/CCS|F	Synchytrium.full_and_partial.fasta	105	no	0.06301729960959654	282
chimera_m203739/1054/CCS|F_and_m6905/332/CCS|F_at_201_reversed_no_5	m203739/1054/CCS|F	Russula.full_and_partial.fasta	m6905/332/CCS|F	Absidia.full_and_partial.fasta	201	no	0.02697265649505956	332
chimera_m43106/748/CCS|F_and_m7627/341/CCS|F_at_205_reversed_yes_0	m43106/748/CCS|F	Baltazaria.full_and_partial.fasta	m7627/341/CCS|F	Venturia.full_and_partial.fasta	205	yes	0.037465903263254635	341
chimera_m118190/1613/CCS|F_and_m135118/370/CCS|F_at_178_reversed_no_1	m118190/1613/CCS|F	Baltazaria.full_and_partial.fasta	m135118/370/CCS|F	Cystofilobasidium.full_and_partial.fasta	178	no	0.09642406866179379	370
chimera_m214719/1026/CCS|F_and_m163180/558/CCS|F_at_313_reversed_no_2	m214719/1026/CCS|F	Baltazaria.full_and_partial.fasta	m163180/558/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	313	no	0.024178902625182117	393
chimera_m163083/1401/CCS|F_and_m85220/321/CCS|F_at_223_reversed_no_0	m163083/1401/CCS|F	Amphinema.full_and_partial.fasta	m85220/321/CCS|F	Serpula.full_and_partial.fasta	223	no	0.06905257229505743	321
chimera_m38989/1857/CCS|F_and_m4435/319/CCS|F_at_104_reversed_no_1	m38989/1857/CCS|F	Amphinema.full_and_partial.fasta	m4435/319/CCS|F	Rhizoclosmatium.full_and_partial.fasta	104	no	0.08030687774192152	319
chimera_m168194/1009/CCS|F_and_m144946/303/CCS|F_at_58_reversed_no_2	m168194/1009/CCS|F	Amphinema.full_and_partial.fasta	m144946/303/CCS|F	Albatrellus.full_and_partial.fasta	58	no	0.024550765486652665	303
chimera_m57300/1021/CCS|F_and_m305255/329/CCS|F_at_116_reversed_no_3	m57300/1021/CCS|F	Amphinema.full_and_partial.fasta	m305255/329/CCS|F	Russula.full_and_partial.fasta	116	no	0.031430873549860086	329
chimera_m129057/1294/CCS|F_and_m355072/368/CCS|F_at_316_reversed_no_0	m129057/1294/CCS|F	Galerina.full_and_partial.fasta	m355072/368/CCS|F	Geranomyces.full_and_partial.fasta	316	no	0.09319754034119748	368
chimera_m192146/1108/CCS|F_and_m166735/394/CCS|F_at_159_reversed_no_1	m192146/1108/CCS|F	Galerina.full_and_partial.fasta	m166735/394/CCS|F	Xanthoporia.full_and_partial.fasta	159	no	0.09504591002959674	394
chimera_m28409/1319/CCS|F_and_m153403/312/CCS|F_at_177_reversed_no_2	m28409/1319/CCS|F	Galerina.full_and_partial.fasta	m153403/312/CCS|F	Exophiala_sal.full_and_partial.fasta	177	no	0.06762165573793569	312
chimera_m295306/997/CCS|F_and_m359321/371/CCS|F_at_155_reversed_no_3	m295306/997/CCS|F	Galerina.full_and_partial.fasta	m359321/371/CCS|F	Cladophialophora.full_and_partial.fasta	155	no	0.06624088910873027	371
chimera_m54796/1049/CCS|F_and_m164159/642/CCS|T_at_282_reversed_yes_0	m54796/1049/CCS|F	Mucor_microsporus_1.full_and_partial.fasta	m164159/642/CCS|T	Lecidea.full_and_partial.fasta	282	yes	0.005208223367275541	374
chimera_m28956/1365/CCS|F_and_m11632/664/CCS|F_at_80_reversed_no_1	m28956/1365/CCS|F	Mucor_microsporus_1.full_and_partial.fasta	m11632/664/CCS|F	Cladophialophora.full_and_partial.fasta	80	no	0.09600305568847484	383
chimera_m128608/1024/CCS|F_and_m51729/378/CCS|F_at_217_reversed_no_2	m128608/1024/CCS|F	Mucor_microsporus_1.full_and_partial.fasta	m51729/378/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	217	no	0.032856972761969694	378
chimera_m77372/1928/CCS|F_and_m222213/363/CCS|F_at_252_reversed_no_3	m77372/1928/CCS|F	Mucor_microsporus_1.full_and_partial.fasta	m222213/363/CCS|F	Amanita.full_and_partial.fasta	252	no	0.031265550664926214	363
chimera_m161516/1298/CCS|F_and_m267758/314/CCS|F_at_76_reversed_no_4	m161516/1298/CCS|F	Mucor_microsporus_1.full_and_partial.fasta	m267758/314/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	76	no	0.009287508025415073	314
chimera_m25365/1303/CCS|F_and_m104912/303/CCS|F_at_165_reversed_no_0	m25365/1303/CCS|F	Cyphellophora.full_and_partial.fasta	m104912/303/CCS|F	Xanthoporia.full_and_partial.fasta	165	no	0.08163902565240527	303
chimera_m82190/1282/CCS|F_and_m108942/568/CCS|F_at_136_reversed_no_1	m82190/1282/CCS|F	Cyphellophora.full_and_partial.fasta	m108942/568/CCS|F	Cystfiloba.full_and_partial.fasta	136	no	0.02098750819268351	352
chimera_m330445/968/CCS|F_and_m131259/260/CCS|F_at_184_reversed_no_0	m330445/968/CCS|F	Devriesia.full_and_partial.fasta	m131259/260/CCS|F	Microbotryum.full_and_partial.fasta	184	no	0.016061422238373424	260
chimera_m389865/1106/CCS|F_and_m71796/278/CCS|F_at_86_reversed_no_1	m389865/1106/CCS|F	Devriesia.full_and_partial.fasta	m71796/278/CCS|F	Xylodon.full_and_partial.fasta	86	no	0.04816852589016476	278
chimera_m282485/1183/CCS|F_and_m28057/295/CCS|F_at_118_reversed_no_2	m282485/1183/CCS|F	Devriesia.full_and_partial.fasta	m28057/295/CCS|F	Melampsora.full_and_partial.fasta	118	no	0.03928438352388791	295
chimera_m123446/1236/CCS|F_and_m95975/286/CCS|F_at_233_reversed_no_3	m123446/1236/CCS|F	Devriesia.full_and_partial.fasta	m95975/286/CCS|F	Thelephora.full_and_partial.fasta	233	no	0.016688515730567482	286
chimera_m309579/1175/CCS|F_and_m391214/281/CCS|F_at_220_reversed_no_4	m309579/1175/CCS|F	Devriesia.full_and_partial.fasta	m391214/281/CCS|F	Saccharomyces.full_and_partial.fasta	220	no	0.0720833706725264	281
chimera_m140663/774/CCS|F_and_m58444/277/CCS|F_at_188_reversed_no_5	m140663/774/CCS|F	Devriesia.full_and_partial.fasta	m58444/277/CCS|F	Exophiala_xenobiotica_1.full_and_partial.fasta	188	no	0.04090712219510909	277
chimera_m405459/1627/CCS|F_and_m86115/293/CCS|F_at_158_reversed_no_6	m405459/1627/CCS|F	Devriesia.full_and_partial.fasta	m86115/293/CCS|F	Pluteus.full_and_partial.fasta	158	no	0.09268064379532742	293
chimera_m195840/1354/CCS|F_and_m7233/297/CCS|F_at_136_reversed_no_7	m195840/1354/CCS|F	Devriesia.full_and_partial.fasta	m7233/297/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	136	no	0.028006400794724523	297
chimera_m88494/927/CCS|F_and_m401540/445/CCS|F_at_117_reversed_no_0	m88494/927/CCS|F	Solicoccozyma.full_and_partial.fasta	m401540/445/CCS|F	Venturia.full_and_partial.fasta	117	no	0.0912143191296353	364
chimera_m57348/649/CCS|F_and_m65970/282/CCS|F_at_137_reversed_no_1	m57348/649/CCS|F	Solicoccozyma.full_and_partial.fasta	m65970/282/CCS|F	Thermomyces.full_and_partial.fasta	137	no	0.0452805950381646	282
chimera_m22012/877/CCS|F_and_m318843/339/CCS|F_at_137_reversed_yes_0	m22012/877/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	m318843/339/CCS|F	Exophiala_sal.full_and_partial.fasta	137	yes	0.07156790267498787	339
chimera_m289426/1443/CCS|F_and_m128900/305/CCS|F_at_147_reversed_no_1	m289426/1443/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	m128900/305/CCS|F	Byssoporia.full_and_partial.fasta	147	no	0.07718542098819291	305
chimera_m198137/1148/CCS|F_and_m267758/314/CCS|F_at_151_reversed_no_2	m198137/1148/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	m267758/314/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	151	no	0.026849149433817346	314
chimera_m198409/1190/CCS|F_and_m65820/487/CCS|F_at_108_reversed_no_3	m198409/1190/CCS|F	Pseudoplectania_nigrella_1.full_and_partial.fasta	m65820/487/CCS|F	Cystobasidium.full_and_partial.fasta	108	no	0.09094957945315975	350
chimera_m113716/1041/CCS|F_and_m5297/305/CCS|F_at_230_reversed_no_0	m113716/1041/CCS|F	Xenasmatella.full_and_partial.fasta	m5297/305/CCS|F	Chalciporus.full_and_partial.fasta	230	no	0.06481859505448875	305
