chimera_id	seq1_id	seq1_file	seq2_id	seq2_file	breakpoints	reversed	ratio	length
chimera_m19558/661/CCS|F_and_m104912/303/CCS|F_at_59_reversed_no_2	m19558/661/CCS|F	Hypochniciellum.full_and_partial.fasta	m104912/303/CCS|F	Xanthoporia.full_and_partial.fasta	59	no	0.08621202187157834	303
chimera_m57395/696/CCS|F_and_m250401/279/CCS|F_at_41_reversed_no_0	m57395/696/CCS|F	Thelephora.full_and_partial.fasta	m250401/279/CCS|F	Melampsora.full_and_partial.fasta	41	no	0.060232382234917455	279
chimera_m196959/1185/CCS|F_and_m66946/283/CCS|F_at_369_reversed_no_1	m196959/1185/CCS|F	Thelephora.full_and_partial.fasta	m66946/283/CCS|F	Rhizidium.full_and_partial.fasta	369	no	0.05158481584279917	369
chimera_m213088/1264/CCS|F_and_m216758/360/CCS|F_at_150_reversed_no_2	m213088/1264/CCS|F	Thelephora.full_and_partial.fasta	m216758/360/CCS|F	Rhizoclosmatium.full_and_partial.fasta	150	no	0.07903995479183334	360
chimera_m120644/1614/CCS|F_and_m119071/1022/CCS|F_at_278_reversed_no_3	m120644/1614/CCS|F	Thelephora.full_and_partial.fasta	m119071/1022/CCS|F	Cystobasidium.full_and_partial.fasta	278	no	0.03295637418573985	350
chimera_m130163/1949/CCS|F_and_m268262/1208/CCS|T_at_272_reversed_no_4	m130163/1949/CCS|F	Thelephora.full_and_partial.fasta	m268262/1208/CCS|T	Devriesia.full_and_partial.fasta	272	no	0.027528510710812776	360
chimera_m39719/1685/CCS|F_and_m294352/672/CCS|F_at_66_reversed_yes_0	m39719/1685/CCS|F	Hastodontia.full_and_partial.fasta	m294352/672/CCS|F	Candida.full_and_partial.fasta	66	yes	0.04873206541931602	376
chimera_m78132/1250/CCS|F_and_m300267/387/CCS|F_at_76_reversed_no_1	m78132/1250/CCS|F	Hastodontia.full_and_partial.fasta	m300267/387/CCS|F	Chrysomyxa.full_and_partial.fasta	76	no	0.02144148304665798	387
chimera_m240102/834/CCS|F_and_m7069/443/CCS|F_at_19_reversed_no_2	m240102/834/CCS|F	Hastodontia.full_and_partial.fasta	m7069/443/CCS|F	Exidia.full_and_partial.fasta	19	no	0.0190882283089312	376
chimera_m214061/1484/CCS|F_and_m11768/283/CCS|F_at_154_reversed_no_3	m214061/1484/CCS|F	Hastodontia.full_and_partial.fasta	m11768/283/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	154	no	0.05259497525316376	283
chimera_m1543/1445/CCS|F_and_m148249/364/CCS|F_at_152_reversed_no_4	m1543/1445/CCS|F	Hastodontia.full_and_partial.fasta	m148249/364/CCS|F	Microbotryum.full_and_partial.fasta	152	no	0.013442955642958651	364
chimera_m31742/1272/CCS|F_and_m152921/377/CCS|F_at_69_reversed_no_5	m31742/1272/CCS|F	Hastodontia.full_and_partial.fasta	m152921/377/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	69	no	0.05342386890828036	377
chimera_m385575/1256/CCS|F_and_m212506/492/CCS|F_at_488_reversed_no_0	m385575/1256/CCS|F	Otidea.full_and_partial.fasta	m212506/492/CCS|F	Hyphodontia.full_and_partial.fasta	488	no	0.08529886016909041	488
chimera_m207192/1102/CCS|F_and_m281365/1425/CCS|F_at_57_reversed_no_1	m207192/1102/CCS|F	Otidea.full_and_partial.fasta	m281365/1425/CCS|F	Devriesia.full_and_partial.fasta	57	no	0.035618994820345695	446
chimera_m234604/1190/CCS|F_and_m84279/1259/CCS|T_at_256_reversed_no_2	m234604/1190/CCS|F	Otidea.full_and_partial.fasta	m84279/1259/CCS|T	Lecidea.full_and_partial.fasta	256	no	0.03618254512477455	367
chimera_m107386/1054/CCS|F_and_m151142/753/CCS|F_at_117_reversed_no_3	m107386/1054/CCS|F	Otidea.full_and_partial.fasta	m151142/753/CCS|F	Olpidium.full_and_partial.fasta	117	no	0.028783497576163122	431
chimera_m172323/1359/CCS|F_and_m260546/1006/CCS|F_at_106_reversed_no_4	m172323/1359/CCS|F	Otidea.full_and_partial.fasta	m260546/1006/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	106	no	0.029125877626814775	441
chimera_m321610/1033/CCS|F_and_m153015/1505/CCS|F_at_375_reversed_no_5	m321610/1033/CCS|F	Otidea.full_and_partial.fasta	m153015/1505/CCS|F	Phaeoclavulina.full_and_partial.fasta	375	no	0.012411257420140723	469
chimera_m314066/1299/CCS|F_and_m302907/1700/CCS|F_at_494_reversed_no_6	m314066/1299/CCS|F	Otidea.full_and_partial.fasta	m302907/1700/CCS|F	Venturia.full_and_partial.fasta	494	no	0.05242877775990716	494
chimera_m261034/1079/CCS|F_and_m81047/890/CCS|F_at_226_reversed_yes_0	m261034/1079/CCS|F	Clavaria.full_and_partial.fasta	m81047/890/CCS|F	Arcticomyces.full_and_partial.fasta	226	yes	0.052432516543213216	357
chimera_m261621/1269/CCS|F_and_m111888/1279/CCS|F_at_391_reversed_no_1	m261621/1269/CCS|F	Clavaria.full_and_partial.fasta	m111888/1279/CCS|F	Venturia.full_and_partial.fasta	391	no	0.09467555753998617	391
chimera_m272187/1399/CCS|F_and_m106189/1058/CCS|F_at_289_reversed_no_2	m272187/1399/CCS|F	Clavaria.full_and_partial.fasta	m106189/1058/CCS|F	Curvibasidium.full_and_partial.fasta	289	no	0.023978335830185993	363
chimera_m342832/1525/CCS|F_and_m398732/379/CCS|F_at_134_reversed_no_3	m342832/1525/CCS|F	Clavaria.full_and_partial.fasta	m398732/379/CCS|F	Malassezia.full_and_partial.fasta	134	no	0.0730700958000162	379
chimera_m87398/1337/CCS|F_and_m28057/295/CCS|F_at_177_reversed_no_4	m87398/1337/CCS|F	Clavaria.full_and_partial.fasta	m28057/295/CCS|F	Melampsora.full_and_partial.fasta	177	no	0.0773047504628762	295
chimera_m135572/748/CCS|F_and_m52449/515/CCS|F_at_143_reversed_no_5	m135572/748/CCS|F	Clavaria.full_and_partial.fasta	m52449/515/CCS|F	Bensingtonia.full_and_partial.fasta	143	no	0.09721870132724438	386
chimera_m372542/909/CCS|F_and_m413031/359/CCS|F_at_344_reversed_no_6	m372542/909/CCS|F	Clavaria.full_and_partial.fasta	m413031/359/CCS|F	Venturia.full_and_partial.fasta	344	no	0.07580625432853426	359
chimera_m15623/852/CCS|F_and_m77291/391/CCS|F_at_270_reversed_no_7	m15623/852/CCS|F	Clavaria.full_and_partial.fasta	m77291/391/CCS|F	Mucor_hiemalis_1.full_and_partial.fasta	270	no	0.06229655970352165	391
chimera_m65212/1508/CCS|F_and_m181201/359/CCS|F_at_313_reversed_yes_0	m65212/1508/CCS|F	Exophiala_sal.full_and_partial.fasta	m181201/359/CCS|F	Phaeoclavulina.full_and_partial.fasta	313	yes	0.08158451912523192	359
chimera_m181783/1065/CCS|F_and_m276298/369/CCS|F_at_43_reversed_no_1	m181783/1065/CCS|F	Exophiala_sal.full_and_partial.fasta	m276298/369/CCS|F	Xenasmatella.full_and_partial.fasta	43	no	0.028569952051890626	369
chimera_m213496/1394/CCS|F_and_m22565/299/CCS|F_at_202_reversed_no_2	m213496/1394/CCS|F	Exophiala_sal.full_and_partial.fasta	m22565/299/CCS|F	Circinella.full_and_partial.fasta	202	no	0.07553879612007763	299
chimera_m334766/590/CCS|F_and_m200549/653/CCS|F_at_50_reversed_no_3	m334766/590/CCS|F	Exophiala_sal.full_and_partial.fasta	m200549/653/CCS|F	Olpidium.full_and_partial.fasta	50	no	0.05273953244964793	312
chimera_m34700/1377/CCS|F_and_m849/1501/CCS|F_at_58_reversed_no_4	m34700/1377/CCS|F	Exophiala_sal.full_and_partial.fasta	m849/1501/CCS|F	Olpidium.full_and_partial.fasta	58	no	0.003098618568086395	333
chimera_m172736/1297/CCS|F_and_m162379/334/CCS|F_at_71_reversed_no_5	m172736/1297/CCS|F	Exophiala_sal.full_and_partial.fasta	m162379/334/CCS|F	Paxillus.full_and_partial.fasta	71	no	0.007055061866262549	334
chimera_m181912/999/CCS|F_and_m182983/308/CCS|F_at_284_reversed_no_6	m181912/999/CCS|F	Exophiala_sal.full_and_partial.fasta	m182983/308/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	284	no	0.033158560299880624	308
chimera_m209698/674/CCS|F_and_m322387/379/CCS|F_at_173_reversed_no_0	m209698/674/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	m322387/379/CCS|F	Cylindrobasidium.full_and_partial.fasta	173	no	0.06529169884330668	379
chimera_m62020/1519/CCS|F_and_m48441/323/CCS|F_at_44_reversed_no_1	m62020/1519/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	m48441/323/CCS|F	Taphrina.full_and_partial.fasta	44	no	0.015637265612068157	323
chimera_m260118/1839/CCS|F_and_m157607/894/CCS|F_at_91_reversed_no_2	m260118/1839/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	m157607/894/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	91	no	0.013538432859147104	354
chimera_m217432/1472/CCS|F_and_m438848/427/CCS|F_at_228_reversed_no_3	m217432/1472/CCS|F	Xylodon_rimosissimus_1.full_and_partial.fasta	m438848/427/CCS|F	Arcticomyces.full_and_partial.fasta	228	no	0.07307575358986558	350
chimera_m145526/1509/CCS|F_and_m79532/432/CCS|F_at_130_reversed_yes_0	m145526/1509/CCS|F	Physisporinus.full_and_partial.fasta	m79532/432/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	130	yes	0.0999994949278573	365
chimera_m55672/823/CCS|F_and_m162052/279/CCS|F_at_302_reversed_no_1	m55672/823/CCS|F	Physisporinus.full_and_partial.fasta	m162052/279/CCS|F	Synchytrium.full_and_partial.fasta	302	no	0.026439947374184494	302
chimera_m127210/944/CCS|F_and_m354726/331/CCS|F_at_234_reversed_yes_0	m127210/944/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	m354726/331/CCS|F	Rhizophydium.full_and_partial.fasta	234	yes	0.08871293986799789	331
chimera_m161143/1737/CCS|F_and_m193086/358/CCS|F_at_205_reversed_no_1	m161143/1737/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	m193086/358/CCS|F	Cantharellula.full_and_partial.fasta	205	no	0.03568910691059966	358
chimera_m118565/749/CCS|F_and_m80367/341/CCS|F_at_214_reversed_no_2	m118565/749/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	m80367/341/CCS|F	Hypholoma_capnoides_1.full_and_partial.fasta	214	no	0.09605934885017725	341
chimera_m53079/1145/CCS|F_and_m191715/1362/CCS|F_at_290_reversed_no_3	m53079/1145/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	m191715/1362/CCS|F	Synchytrium.full_and_partial.fasta	290	no	0.06831035450911607	361
chimera_m77429/1584/CCS|F_and_m11386/353/CCS|F_at_22_reversed_no_4	m77429/1584/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	m11386/353/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	22	no	0.03476747250079591	353
chimera_m211899/978/CCS|F_and_m202079/356/CCS|F_at_253_reversed_no_5	m211899/978/CCS|F	Peniophora_lycii_1.full_and_partial.fasta	m202079/356/CCS|F	Exophiala_sal.full_and_partial.fasta	253	no	0.016900389821649	356
chimera_m61352/933/CCS|F_and_m207754/341/CCS|F_at_194_reversed_yes_0	m61352/933/CCS|F	Taphrina.full_and_partial.fasta	m207754/341/CCS|F	Solicoccozyma.full_and_partial.fasta	194	yes	0.049404766009635365	341
chimera_m109635/1243/CCS|F_and_m116169/337/CCS|F_at_175_reversed_no_1	m109635/1243/CCS|F	Taphrina.full_and_partial.fasta	m116169/337/CCS|F	Phlebia.full_and_partial.fasta	175	no	0.019879808446784067	337
chimera_m162152/1549/CCS|F_and_m32279/575/CCS|F_at_382_reversed_yes_0	m162152/1549/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	m32279/575/CCS|F	Meira.full_and_partial.fasta	382	yes	0.08448582142257194	470
chimera_m69848/1491/CCS|F_and_m70202/1128/CCS|F_at_137_reversed_no_1	m69848/1491/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	m70202/1128/CCS|F	Albatrellus.full_and_partial.fasta	137	no	0.014570249981769243	440
chimera_m13373/1459/CCS|F_and_m29569/728/CCS|F_at_361_reversed_no_2	m13373/1459/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	m29569/728/CCS|F	Devriesia.full_and_partial.fasta	361	no	0.05728098901912977	446
chimera_m220316/1271/CCS|F_and_m71678/413/CCS|F_at_99_reversed_no_3	m220316/1271/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	m71678/413/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	99	no	0.04223315927284889	413
chimera_m281987/1593/CCS|F_and_m24910/483/CCS|F_at_74_reversed_no_4	m281987/1593/CCS|F	Gymnopus_dryophilus_1.full_and_partial.fasta	m24910/483/CCS|F	Vuilleminia.full_and_partial.fasta	74	no	0.012228838427443989	419
chimera_m25607/1589/CCS|F_and_m153015/1505/CCS|F_at_90_reversed_yes_0	m25607/1589/CCS|F	Ampulloclitocybe.full_and_partial.fasta	m153015/1505/CCS|F	Phaeoclavulina.full_and_partial.fasta	90	yes	0.09771060123770882	469
chimera_m192300/688/CCS|F_and_m65116/946/CCS|F_at_449_reversed_no_1	m192300/688/CCS|F	Ampulloclitocybe.full_and_partial.fasta	m65116/946/CCS|F	Sistotremastrum.full_and_partial.fasta	449	no	0.030367638779162584	449
chimera_m154095/1030/CCS|F_and_m261109/560/CCS|F_at_466_reversed_no_2	m154095/1030/CCS|F	Ampulloclitocybe.full_and_partial.fasta	m261109/560/CCS|F	Cladophialophora.full_and_partial.fasta	466	no	0.08007858670252711	466
chimera_m94413/1437/CCS|F_and_m265335/705/CCS|F_at_135_reversed_no_3	m94413/1437/CCS|F	Ampulloclitocybe.full_and_partial.fasta	m265335/705/CCS|F	Amanita.full_and_partial.fasta	135	no	0.07014179788113234	554
chimera_m240962/1136/CCS|F_and_m119633/1284/CCS|F_at_414_reversed_no_4	m240962/1136/CCS|F	Ampulloclitocybe.full_and_partial.fasta	m119633/1284/CCS|F	Candida.full_and_partial.fasta	414	no	0.06070842598332219	448
chimera_m391413/1874/CCS|F_and_m169349/358/CCS|F_at_344_reversed_no_0	m391413/1874/CCS|F	Exophiala.full_and_partial.fasta	m169349/358/CCS|F	Camarophyllopsis.full_and_partial.fasta	344	no	0.09025975581919392	358
chimera_m483936/1100/CCS|F_and_m57734/325/CCS|F_at_29_reversed_no_1	m483936/1100/CCS|F	Exophiala.full_and_partial.fasta	m57734/325/CCS|F	Paxillus.full_and_partial.fasta	29	no	0.020806973210631824	325
chimera_m403741/1267/CCS|F_and_m113475/342/CCS|F_at_308_reversed_no_2	m403741/1267/CCS|F	Exophiala.full_and_partial.fasta	m113475/342/CCS|F	Boletus.full_and_partial.fasta	308	no	0.020513904217413684	342
chimera_m279499/1209/CCS|F_and_m371335/336/CCS|F_at_128_reversed_no_3	m279499/1209/CCS|F	Exophiala.full_and_partial.fasta	m371335/336/CCS|F	Cantharellula.full_and_partial.fasta	128	no	0.0717376142990123	336
chimera_m273559/977/CCS|F_and_m189697/829/CCS|T_at_169_reversed_no_4	m273559/977/CCS|F	Exophiala.full_and_partial.fasta	m189697/829/CCS|T	Cenococcum.full_and_partial.fasta	169	no	0.07126702708851726	359
chimera_m163101/1562/CCS|F_and_m69481/1454/CCS|F_at_309_reversed_yes_0	m163101/1562/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	m69481/1454/CCS|F	Yarrowia.full_and_partial.fasta	309	yes	0.02082908948123184	451
chimera_m112308/889/CCS|F_and_m107717/641/CCS|F_at_128_reversed_no_1	m112308/889/CCS|F	Gymnopus_junquilleus_1.full_and_partial.fasta	m107717/641/CCS|F	Cerrena.full_and_partial.fasta	128	no	0.038056390858678985	447
chimera_m14812/1010/CCS|F_and_m11386/353/CCS|F_at_6_reversed_yes_0	m14812/1010/CCS|F	Oedocephalum.full_and_partial.fasta	m11386/353/CCS|F	Malassezia_globosa_1.full_and_partial.fasta	6	yes	0.043764462441590254	353
chimera_m141572/1400/CCS|F_and_m3858/380/CCS|F_at_92_reversed_no_1	m141572/1400/CCS|F	Oedocephalum.full_and_partial.fasta	m3858/380/CCS|F	Xylodon_brevisetus_1.full_and_partial.fasta	92	no	0.01432767321014021	380
chimera_m261170/1609/CCS|F_and_m202131/300/CCS|F_at_321_reversed_yes_0	m261170/1609/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	m202131/300/CCS|F	Gomphidius.full_and_partial.fasta	321	yes	0.01187883935837683	321
chimera_m221227/674/CCS|F_and_m66085/306/CCS|F_at_303_reversed_no_1	m221227/674/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	m66085/306/CCS|F	Exidia.full_and_partial.fasta	303	no	0.02026473226139125	306
chimera_m62806/1509/CCS|F_and_m48606/774/CCS|F_at_191_reversed_no_2	m62806/1509/CCS|F	Solicoccozyma.full_and_partial.fasta	m48606/774/CCS|F	Cystofilobasidium.full_and_partial.fasta	191	no	0.024540017651892912	357
chimera_m181236/1124/CCS|F_and_m35773/299/CCS|F_at_111_reversed_no_3	m181236/1124/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	m35773/299/CCS|F	Umbelopsis.full_and_partial.fasta	111	no	0.03591598290271196	299
chimera_m132248/1057/CCS|F_and_m74505/284/CCS|F_at_121_reversed_no_4	m132248/1057/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	m74505/284/CCS|F	Pluteus.full_and_partial.fasta	121	no	0.04654113594138767	284
chimera_m102362/574/CCS|F_and_m213201/321/CCS|F_at_291_reversed_no_0	m102362/574/CCS|F	Glaciozyma.full_and_partial.fasta	m213201/321/CCS|F	Cystobasidium_psychroaquaticum_1.full_and_partial.fasta	291	no	0.08972703068873891	321
chimera_m29289/1379/CCS|F_and_m21361/338/CCS|F_at_102_reversed_yes_0	m29289/1379/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	m21361/338/CCS|F	Ampulloclitocybe.full_and_partial.fasta	102	yes	0.08313247075757293	338
chimera_m136565/1488/CCS|F_and_m49729/1674/CCS|T_at_3_reversed_no_1	m136565/1488/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	m49729/1674/CCS|T	Cenococcum.full_and_partial.fasta	3	no	0.05428223853474656	352
chimera_m270865/1425/CCS|F_and_m8941/312/CCS|F_at_141_reversed_no_2	m270865/1425/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	m8941/312/CCS|F	Absidia.full_and_partial.fasta	141	no	0.0292694492499459	312
chimera_m285861/922/CCS|F_and_m7233/297/CCS|F_at_317_reversed_no_3	m285861/922/CCS|F	Naganishia_vaughanmartiniae_1.full_and_partial.fasta	m7233/297/CCS|F	Rhodotorula_mucilaginosa_1.full_and_partial.fasta	317	no	0.08611746030599124	317
chimera_m48946/1031/CCS|F_and_m186758/365/CCS|F_at_3_reversed_no_0	m48946/1031/CCS|F	Albatrellus.full_and_partial.fasta	m186758/365/CCS|F	Gomphi_ros.full_and_partial.fasta	3	no	0.06409633860368552	365
chimera_m50372/2004/CCS|F_and_m189513/387/CCS|F_at_372_reversed_no_1	m50372/2004/CCS|F	Albatrellus.full_and_partial.fasta	m189513/387/CCS|F	Olpidium.full_and_partial.fasta	372	no	0.04187088375019296	372
chimera_m64060/1190/CCS|F_and_m372789/369/CCS|F_at_67_reversed_no_2	m64060/1190/CCS|F	Albatrellus.full_and_partial.fasta	m372789/369/CCS|F	Cantharellula.full_and_partial.fasta	67	no	0.042850972801306224	369
chimera_m258264/1692/CCS|F_and_m208479/316/CCS|F_at_295_reversed_no_3	m258264/1692/CCS|F	Albatrellus.full_and_partial.fasta	m208479/316/CCS|F	Trech_stell.full_and_partial.fasta	295	no	0.09172325927175845	316
chimera_m74131/987/CCS|F_and_m247023/314/CCS|F_at_324_reversed_no_4	m74131/987/CCS|F	Albatrellus.full_and_partial.fasta	m247023/314/CCS|F	Hastodontia.full_and_partial.fasta	324	no	0.04856677293043321	324
chimera_m75451/1226/CCS|F_and_m135118/370/CCS|F_at_340_reversed_no_0	m75451/1226/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	m135118/370/CCS|F	Cystofilobasidium.full_and_partial.fasta	340	no	0.017900217938578628	370
chimera_m140637/591/CCS|F_and_m172925/338/CCS|F_at_154_reversed_no_1	m140637/591/CCS|F	Trechispora_hymenocystis_1.full_and_partial.fasta	m172925/338/CCS|F	Exophiala_pisciphila_1.full_and_partial.fasta	154	no	0.035019620196147905	338
chimera_m153937/1473/CCS|F_and_m256922/288/CCS|F_at_125_reversed_no_0	m153937/1473/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m256922/288/CCS|F	Cystofilobasidium_lari-marini_1.full_and_partial.fasta	125	no	0.023784260788933254	288
chimera_m238715/1504/CCS|F_and_m136977/359/CCS|F_at_319_reversed_no_1	m238715/1504/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m136977/359/CCS|F	Mucor_silvaticus_1.full_and_partial.fasta	319	no	0.045657002530683506	359
chimera_m17051/1724/CCS|F_and_m191382/360/CCS|F_at_37_reversed_no_2	m17051/1724/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m191382/360/CCS|F	Globomyces.full_and_partial.fasta	37	no	0.09433841105197015	360
chimera_m262874/935/CCS|F_and_m30801/957/CCS|F_at_64_reversed_no_3	m262874/935/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m30801/957/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	64	no	0.09159019963553033	346
chimera_m35950/867/CCS|F_and_m30801/957/CCS|F_at_61_reversed_no_4	m35950/867/CCS|F	Trechispora_byssinella_1.full_and_partial.fasta	m30801/957/CCS|F	Cystobasidium_laryngis_1.full_and_partial.fasta	61	no	0.01805414709555668	346
chimera_m114367/591/CCS|F_and_m73621/282/CCS|F_at_289_reversed_yes_0	m114367/591/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	m73621/282/CCS|F	Gonapodya.full_and_partial.fasta	289	yes	0.021321061846243702	289
chimera_m133008/1434/CCS|F_and_m82431/389/CCS|F_at_2_reversed_no_1	m133008/1434/CCS|F	Chrysomyxa_pyrolata_1.full_and_partial.fasta	m82431/389/CCS|F	Arthrinium.full_and_partial.fasta	2	no	0.00425822896138657	389
chimera_m145024/826/CCS|F_and_m305972/288/CCS|F_at_127_reversed_yes_0	m145024/826/CCS|F	Yarrowia.full_and_partial.fasta	m305972/288/CCS|F	Russula.full_and_partial.fasta	127	yes	0.034137743444930785	288
chimera_m114263/832/CCS|F_and_m276995/451/CCS|F_at_23_reversed_no_1	m114263/832/CCS|F	Yarrowia.full_and_partial.fasta	m276995/451/CCS|F	Olpidium.full_and_partial.fasta	23	no	0.09746926146755752	322
chimera_m60359/1536/CCS|F_and_m210097/347/CCS|F_at_313_reversed_no_2	m60359/1536/CCS|F	Yarrowia.full_and_partial.fasta	m210097/347/CCS|F	Amanita.full_and_partial.fasta	313	no	0.03174286517002692	347
chimera_m37268/1274/CCS|F_and_m20564/539/CCS|F_at_158_reversed_yes_0	m37268/1274/CCS|F	Russula.full_and_partial.fasta	m20564/539/CCS|F	Leucosporidium.full_and_partial.fasta	158	yes	0.04364416094968639	408
chimera_m322992/1205/CCS|F_and_m336795/338/CCS|F_at_84_reversed_no_1	m322992/1205/CCS|F	Russula.full_and_partial.fasta	m336795/338/CCS|F	Olpidium.full_and_partial.fasta	84	no	0.07957208637125732	338
chimera_m21071/1585/CCS|F_and_m251320/363/CCS|F_at_38_reversed_no_2	m21071/1585/CCS|F	Russula.full_and_partial.fasta	m251320/363/CCS|F	Fomitopsis.full_and_partial.fasta	38	no	0.06148102630378764	363
chimera_m160032/576/CCS|F_and_m103333/1057/CCS|F_at_93_reversed_no_3	m160032/576/CCS|F	Russula.full_and_partial.fasta	m103333/1057/CCS|F	Microbotryum.full_and_partial.fasta	93	no	0.020543813027428928	381
chimera_m80955/1820/CCS|F_and_m303567/425/CCS|T_at_355_reversed_no_0	m80955/1820/CCS|F	Baltazaria.full_and_partial.fasta	m303567/425/CCS|T	Devriesia.full_and_partial.fasta	355	no	0.03786506191513007	358
chimera_m70704/1457/CCS|F_and_m178088/284/CCS|F_at_160_reversed_no_1	m70704/1457/CCS|F	Baltazaria.full_and_partial.fasta	m178088/284/CCS|F	Debaryomyces.full_and_partial.fasta	160	no	0.0968807909591011	284
chimera_m252983/1286/CCS|F_and_m73960/361/CCS|F_at_213_reversed_no_2	m252983/1286/CCS|F	Baltazaria.full_and_partial.fasta	m73960/361/CCS|F	Orbilia.full_and_partial.fasta	213	no	0.07927570626209024	361
chimera_m159335/1025/CCS|F_and_m280377/803/CCS|F_at_363_reversed_no_3	m159335/1025/CCS|F	Baltazaria.full_and_partial.fasta	m280377/803/CCS|F	Basidiobolus.full_and_partial.fasta	363	no	0.06117935266839648	381
chimera_m141767/1262/CCS|F_and_m108706/315/CCS|F_at_30_reversed_yes_0	m141767/1262/CCS|F	Amphinema.full_and_partial.fasta	m108706/315/CCS|F	Rhizophydium.full_and_partial.fasta	30	yes	0.08244206791090523	315
chimera_m106527/1385/CCS|F_and_m162052/279/CCS|F_at_204_reversed_no_1	m106527/1385/CCS|F	Amphinema.full_and_partial.fasta	m162052/279/CCS|F	Synchytrium.full_and_partial.fasta	204	no	0.010043929672539531	279
chimera_m93176/874/CCS|F_and_m391214/281/CCS|F_at_38_reversed_no_2	m93176/874/CCS|F	Amphinema.full_and_partial.fasta	m391214/281/CCS|F	Saccharomyces.full_and_partial.fasta	38	no	0.01867711500713018	281
chimera_m290894/651/CCS|F_and_m206074/343/CCS|F_at_206_reversed_yes_0	m290894/651/CCS|F	Galerina.full_and_partial.fasta	m206074/343/CCS|F	Ochroconis.full_and_partial.fasta	206	yes	0.027002559014143945	343
chimera_m215654/1592/CCS|F_and_m77535/366/CCS|F_at_376_reversed_no_1	m215654/1592/CCS|F	Galerina.full_and_partial.fasta	m77535/366/CCS|F	Peniophora.full_and_partial.fasta	376	no	0.022031453753406302	376
chimera_m41924/1600/CCS|F_and_m132519/864/CCS|F_at_345_reversed_no_2	m41924/1600/CCS|F	Galerina.full_and_partial.fasta	m132519/864/CCS|F	Tausonia.full_and_partial.fasta	345	no	0.030118104475294782	390
chimera_m86953/1330/CCS|F_and_m145322/354/CCS|F_at_194_reversed_no_0	m86953/1330/CCS|F	Mucor_microsporus_1.full_and_partial.fasta	m145322/354/CCS|F	Phellinopsis.full_and_partial.fasta	194	no	0.008815661635738714	354
chimera_m256549/839/CCS|F_and_m455435/480/CCS|T_at_346_reversed_no_1	m256549/839/CCS|F	Mucor_microsporus_1.full_and_partial.fasta	m455435/480/CCS|T	Cenococcum.full_and_partial.fasta	346	no	0.05091553458094154	372
chimera_m41705/744/CCS|F_and_m48430/728/CCS|F_at_27_reversed_no_2	m41705/744/CCS|F	Mucor_microsporus_1.full_and_partial.fasta	m48430/728/CCS|F	Venturia.full_and_partial.fasta	27	no	0.015112407017468799	385
chimera_m136067/1764/CCS|F_and_m118335/351/CCS|F_at_169_reversed_yes_0	m136067/1764/CCS|F	Cyphellophora.full_and_partial.fasta	m118335/351/CCS|F	Absidia_caerulea_1.full_and_partial.fasta	169	yes	0.03924947497920546	351
chimera_m29272/1584/CCS|F_and_m180612/312/CCS|F_at_247_reversed_no_1	m29272/1584/CCS|F	Cyphellophora.full_and_partial.fasta	m180612/312/CCS|F	Dendrochytridium.full_and_partial.fasta	247	no	0.05881869599162182	312
